mls,latitude,longitude,campus_number,rating
56203384,29.75947801,-95.5509148,101912036,B
56247765,29.74774395,-95.59323312,101912036,B
56943559,29.74604209,-95.62908876,101912036,B
58345218,29.76035291,-95.61550048,101912036,B
58502663,29.7395005,-95.6215488,101912036,B
59349713,29.74596806,-95.54601464,101912036,B
59618353,29.74350316,-95.56570279,101912036,B
60595928,29.74602842,-95.60036151,101912036,B
60996442,29.76735657,-95.63807228,101912036,B
61634736,29.74113287,-95.63915345,101912036,B
63287853,29.761426,-95.556601,101912036,B
63619222,29.75494206,-95.55687045,101912036,B
65117904,29.74547619,-95.60374081,101912036,B
65317447,29.77756041,-95.62826449,101912036,B
65891140,29.75474667,-95.60110926,101912036,B
66390015,29.76291275,-95.6312004,101912036,B
67540547,29.75206041,-95.61118632,101912036,B
68337606,29.73662031,-95.63658848,101912036,B
69058865,29.74517281,-95.62918384,101912036,B
69071781,29.76716,-95.62648733,101912036,B
69872110,29.74810053,-95.59273465,101912036,B
69992386,29.76478945,-95.64078666,101912036,B
70226576,29.75715665,-95.57604616,101912036,B
70622722,29.75655188,-95.5862645,101912036,B
70775996,29.7378729,-95.62929536,101912036,B
71666326,29.74719749,-95.54841549,101912036,B
71867153,29.77162939,-95.62755771,101912036,B
71907659,29.7427015,-95.56988428,101912036,B
72272726,29.75210513,-95.5816927,101912036,B
74175327,29.76724928,-95.62980739,101912036,B
74192858,29.75576022,-95.59585824,101912036,B
74622672,29.75850416,-95.60343676,101912036,B
75156660,29.73946768,-95.54585297,101912036,B
75289363,29.74815384,-95.58081549,101912036,B
75414077,29.742727,-95.627773,101912036,B
76836815,29.744712,-95.623026,101912036,B
78030179,29.74344636,-95.55643487,101912036,B
78411455,29.76168673,-95.635665,101912036,B
80046473,29.74272892,-95.62028143,101912036,B
82164605,29.74597193,-95.5458222,101912036,B
83391092,29.75758031,-95.57025651,101912036,B
85516889,29.75790902,-95.60515285,101912036,B
85738795,29.74104418,-95.56805712,101912036,B
85762311,29.74116609,-95.6022737,101912036,B
86351152,29.75767366,-95.5703161,101912036,B
87488353,29.7474405,-95.5703825,101912036,B
88825189,29.753803,-95.60339526,101912036,B
88945169,29.73914434,-95.54977477,101912036,B
90107693,29.75933208,-95.59844958,101912036,B
91400056,29.74026955,-95.59647139,101912036,B
93627936,29.75878882,-95.61418218,101912036,B
93697007,29.73973644,-95.59753993,101912036,B
94072838,29.74257298,-95.62008986,101912036,B
94351267,29.74500697,-95.56564483,101912036,B
94395829,29.75788643,-95.60474836,101912036,B
94580053,29.75735622,-95.63130152,101912036,B
95361381,29.74828258,-95.62865441,101912036,B
96057099,29.75288188,-95.60060323,101912036,B
96568297,29.7418954,-95.62961846,101912036,B
96862790,29.742727,-95.627773,101912036,B
98023670,29.7378729,-95.62929536,101912036,B
98280605,29.75250345,-95.5542821,101912036,B
98990945,29.76696164,-95.63230218,101912036,B
23068653,29.8148679,-95.3730047,101912036,B
754009,29.79768454,-95.38389983,101912120,C
1036880,29.763801,-95.3594933,101912120,C
14073990,29.794194,-95.376374,101912120,C
18436637,29.79719831,-95.38374282,101912120,C
20660511,29.79589886,-95.38236933,101912120,C
21585737,29.79637645,-95.37455084,101912120,C
30800567,29.79329184,-95.37551704,101912120,C
35500408,29.79621633,-95.37751908,101912120,C
36847237,29.65723622,-95.21312322,101912120,C
38282234,29.80008398,-95.37573284,101912120,C
43460441,29.7950958,-95.3722044,101912120,C
44314266,29.79521229,-95.37453618,101912120,C
55205588,29.80017353,-95.37543967,101912120,C
63040814,29.79522637,-95.37703839,101912120,C
64015249,29.79607118,-95.37567543,101912120,C
72030695,29.79150947,-95.3845061,101912120,C
72419341,29.80208729,-95.37631149,101912120,C
76572895,29.79360645,-95.37970704,101912120,C
76928521,29.7979321,-95.37707788,101912120,C
78213971,29.80017294,-95.37628065,101912120,C
81064174,29.65832541,-95.21314027,101912120,C
83139865,29.79418914,-95.37407,101912120,C
83768094,29.79521229,-95.37453618,101912120,C
90524755,29.79529702,-95.3728558,101912120,C
90780937,29.79946864,-95.38427475,101912120,C
87174327,29.79511161,-95.37732615,101912120,C
754009,29.79768454,-95.38389983,101912012,B
1036880,29.763801,-95.3594933,101912012,B
2373527,29.77373837,-95.39308483,101912012,B
2418496,29.78388889,-95.37007357,101912012,B
2678297,29.78536369,-95.40551965,101912012,B
2927265,29.76814051,-95.40008833,101912012,B
3329659,29.77500831,-95.40391075,101912012,B
3342564,29.80520926,-95.3780314,101912012,B
3742892,29.677502,-95.353798,101912012,B
4065125,29.78812473,-95.38868016,101912012,B
4385377,29.6552296,-95.2101112,101912012,B
4676108,29.77582418,-95.4024386,101912012,B
5449731,29.78681998,-95.37826635,101912012,B
6155891,29.768993,-95.40345726,101912012,B
6629270,29.81016883,-95.4036602,101912012,B
6833493,29.75622175,-95.0896828,101912012,B
7079311,29.722977,-95.497341,101912012,B
7249542,29.78419584,-95.40112845,101912012,B
7476296,29.76649341,-95.3974987,101912012,B
8096318,29.80698816,-95.40684527,101912012,B
8157602,29.77360547,-95.40422953,101912012,B
8331063,29.76690816,-95.40746643,101912012,B
9988326,29.78134393,-95.40054607,101912012,B
10021636,29.78578853,-95.40534073,101912012,B
10303061,29.77305548,-95.40532247,101912012,B
10392394,29.77383971,-95.38155,101912012,B
10547038,29.80830118,-95.39717535,101912012,B
10784624,29.78554945,-95.40829084,101912012,B
10811451,29.80569724,-95.37660965,101912012,B
11311267,29.79330631,-95.40462183,101912012,B
11561817,29.77028406,-95.37574284,101912012,B
11601814,29.79641178,-95.40228167,101912012,B
12808680,29.806673,-95.388251,101912012,B
13225876,29.77186504,-95.37030473,101912012,B
13230816,30.0662448,-95.24665129,101912012,B
13398913,29.78769771,-95.37407212,101912012,B
13647674,29.7777901,-95.40191155,101912012,B
13863906,29.75278269,-95.37881955,101912012,B
14073990,29.794194,-95.376374,101912012,B
14904278,29.81277789,-95.38711379,101912012,B
15371507,29.76900948,-95.37159048,101912012,B
15754641,29.78954741,-95.3964721,101912012,B
15987620,29.76485,-95.379481,101912012,B
16078684,29.79687684,-95.40750729,101912012,B
16587864,29.654198,-95.208645,101912012,B
17195795,29.79106622,-95.40327441,101912012,B
18426183,29.66138929,-95.22194286,101912012,B
18436637,29.79719831,-95.38374282,101912012,B
18787151,29.80492692,-95.39016836,101912012,B
18880413,29.75687947,-95.383012,101912012,B
19042958,29.79699355,-95.38647809,101912012,B
19081439,29.76690812,-95.40743357,101912012,B
19387174,29.80569755,-95.37663047,101912012,B
19432123,29.76706507,-95.37580964,101912012,B
19492544,29.80145865,-95.39057698,101912012,B
19930010,29.78548108,-95.40227257,101912012,B
20660511,29.79589886,-95.38236933,101912012,B
20683819,29.80684323,-95.38695963,101912012,B
21585737,29.79637645,-95.37455084,101912012,B
21704234,29.76706161,-95.390993,101912012,B
22284731,29.76674416,-95.40746643,101912012,B
22963749,29.66127433,-95.22174898,101912012,B
23306732,29.80508138,-95.37803164,101912012,B
23389353,29.76840858,-95.40404544,101912012,B
23431940,29.81279021,-95.38711402,101912012,B
23950267,29.80815529,-95.40141272,101912012,B
24212652,29.80520331,-95.37803141,101912012,B
24527943,29.78969931,-95.37241651,101912012,B
24609584,29.80857822,-95.37989,101912012,B
24989750,29.65536171,-95.213106,101912012,B
25325660,29.79075055,-95.40456676,101912012,B
25541252,29.78877617,-95.37223437,101912012,B
25642362,29.78538812,-95.40828859,101912012,B
25761043,29.7668848,-95.40099957,101912012,B
26199853,29.800345,-95.39338194,101912012,B
26315892,29.79877318,-95.39793602,101912012,B
27182049,29.76890241,-95.40110482,101912012,B
27637857,29.78961263,-95.39647341,101912012,B
27689596,29.77339642,-95.40335748,101912012,B
27839695,29.78107063,-95.37088035,101912012,B
28527543,29.81278405,-95.38711391,101912012,B
28737333,29.79931986,-95.38627035,101912012,B
28933694,29.79462206,-95.39437751,101912012,B
29247495,29.80432726,-95.3934623,101912012,B
29266329,29.6552296,-95.2101112,101912012,B
30281869,29.76743349,-95.390993,101912012,B
30293095,29.768993,-95.40345726,101912012,B
30800567,29.79329184,-95.37551704,101912012,B
32093989,29.77073345,-95.36698291,101912012,B
32572445,29.79654597,-95.40750248,101912012,B
33311096,29.78564663,-95.40208643,101912012,B
33491714,29.6255181,-95.2162955,101912012,B
33694579,29.78525906,-95.4082868,101912012,B
34228363,29.6246156,-95.2150761,101912012,B
34482854,29.78766613,-95.4089494,101912012,B
35142147,29.77736193,-95.37260606,101912012,B
35204683,29.6552296,-95.2101112,101912012,B
35500408,29.79621633,-95.37751908,101912012,B
35660694,29.76553294,-95.3748994,101912012,B
36114302,29.79699765,-95.39771088,101912012,B
36847237,29.65723622,-95.21312322,101912012,B
36880935,29.677502,-95.353798,101912012,B
37098227,29.78416657,-95.40112743,101912012,B
37450205,29.76548195,-95.40494124,101912012,B
38257235,29.79650492,-95.40829032,101912012,B
38282234,29.80008398,-95.37573284,101912012,B
38368751,29.77374592,-95.39308406,101912012,B
39159015,29.78958002,-95.39647276,101912012,B
39300234,29.77600808,-95.37262665,101912012,B
39356799,29.79662379,-95.38802233,101912012,B
39795143,29.77131791,-95.38907021,101912012,B
39903293,29.80235798,-95.39544312,101912012,B
41231850,29.78795696,-95.38653296,101912012,B
41445485,29.78912592,-95.40897796,101912012,B
41652894,29.7875975,-95.40780989,101912012,B
42472652,29.76690814,-95.40745,101912012,B
42706920,29.66144453,-95.220318,101912012,B
42981529,29.80508435,-95.37803164,101912012,B
43064083,29.78655945,-95.3867812,101912012,B
43186556,29.79630565,-95.39760888,101912012,B
43416860,29.80670482,-95.38327069,101912012,B
43460441,29.7950958,-95.3722044,101912012,B
43531198,29.78577368,-95.37219664,101912012,B
44205593,29.76934769,-95.40107102,101912012,B
44314266,29.79521229,-95.37453618,101912012,B
44841444,29.66121335,-95.22174604,101912012,B
45161031,29.77131717,-95.38905151,101912012,B
45263843,29.8056542,-95.39018969,101912012,B
45541384,29.78897463,-95.37962894,101912012,B
46030293,29.77494376,-95.40858904,101912012,B
46668568,29.77310371,-95.36927961,101912012,B
46896256,29.77744369,-95.37351237,101912012,B
47724750,29.79636416,-95.40689488,101912012,B
48703972,29.79845037,-95.40913484,101912012,B
48717074,29.78577702,-95.4061658,101912012,B
49236987,29.76705386,-95.390993,101912012,B
49683349,29.80606311,-95.37781465,101912012,B
49786342,29.75710914,-95.3824038,101912012,B
49821838,29.75398431,-95.38326516,101912012,B
50563158,29.79323217,-95.39635836,101912012,B
50846589,29.78664141,-95.37981543,101912012,B
50863575,29.80651226,-95.3768476,101912012,B
50967940,29.78720971,-95.40700914,101912012,B
51695374,29.80454408,-95.38682045,101912012,B
52206995,29.7785968,-95.3918701,101912012,B
52282733,29.763801,-95.3594933,101912012,B
52512366,29.80099794,-95.40348249,101912012,B
52970873,29.79817894,-95.40754039,101912012,B
53153283,29.77375346,-95.39308329,101912012,B
53441088,29.77372328,-95.39308637,101912012,B
54060829,29.80896886,-95.37686704,101912012,B
54400964,29.79656833,-95.40467237,101912012,B
54781318,29.78900013,-95.37863956,101912012,B
54888737,29.77847053,-95.39516155,101912012,B
54921596,29.76694937,-95.4051422,101912012,B
55205588,29.80017353,-95.37543967,101912012,B
55211227,29.79168764,-95.37715691,101912012,B
55450733,29.78658008,-95.37186951,101912012,B
56955778,30.1247927,-95.4488312,101912012,B
57029198,29.78939173,-95.40435684,101912012,B
57574942,29.77210447,-95.4023361,101912012,B
57680914,29.80816071,-95.40141299,101912012,B
58235623,29.78532316,-95.40596737,101912012,B
58460346,29.76704612,-95.390993,101912012,B
58472079,29.80507841,-95.37803165,101912012,B
58487555,29.80963449,-95.39720735,101912012,B
59215297,29.765361,-95.40209631,101912012,B
59406790,29.78578886,-95.39878849,101912012,B
59808244,29.76751431,-95.40509879,101912012,B
60073495,29.80454433,-95.3867878,101912012,B
60314381,29.78551718,-95.40829039,101912012,B
60616507,29.790511,-95.376863,101912012,B
60879923,29.66124384,-95.22174751,101912012,B
61124617,29.78810088,-95.40895647,101912012,B
61478006,29.78889993,-95.37832217,101912012,B
61763538,29.79692051,-95.39423814,101912012,B
63040814,29.79522637,-95.37703839,101912012,B
63955797,29.788815,-95.408022,101912012,B
63988813,29.76840678,-95.40507759,101912012,B
64015249,29.79607118,-95.37567543,101912012,B
65380681,29.78886563,-95.40688265,101912012,B
65537254,29.79227499,-95.37350919,101912012,B
66200111,29.78951873,-95.39408271,101912012,B
67324981,29.77339672,-95.40334134,101912012,B
68833297,29.78896953,-95.38117353,101912012,B
69251416,29.80470661,-95.38701837,101912012,B
69292990,29.78368335,-95.40612457,101912012,B
70953239,29.78812669,-95.38823127,101912012,B
71076207,29.6552296,-95.2101112,101912012,B
71466098,29.75651139,-95.37890284,101912012,B
71690478,29.77308264,-95.4033413,101912012,B
71882843,29.77385041,-95.37035518,101912012,B
71922750,29.77017853,-95.36842901,101912012,B
72030695,29.79150947,-95.3845061,101912012,B
72419341,29.80208729,-95.37631149,101912012,B
73120183,29.812842,-95.380822,101912012,B
73250713,29.7728086,-95.36777031,101912012,B
73513802,29.81016734,-95.38705736,101912012,B
73659062,29.66129782,-95.22193845,101912012,B
73838809,29.77067969,-95.37498208,101912012,B
74603195,29.7690498,-95.37159146,101912012,B
74965100,29.76549262,-95.40351292,101912012,B
75418896,29.80413524,-95.3780158,101912012,B
75801520,29.77143429,-95.39011657,101912012,B
75849542,29.7753771,-95.40426045,101912012,B
76315910,29.78982237,-95.37697228,101912012,B
76572895,29.79360645,-95.37970704,101912012,B
76636431,29.7854939,-95.40117102,101912012,B
76928521,29.7979321,-95.37707788,101912012,B
77675906,29.76608728,-95.39774485,101912012,B
77818320,29.76600839,-95.40844388,101912012,B
78213971,29.80017294,-95.37628065,101912012,B
78469531,29.78726422,-95.40619671,101912012,B
78657459,29.7821548,-95.39174109,101912012,B
78970128,29.78943508,-95.40343755,101912012,B
79333261,29.79475218,-95.39438053,101912012,B
79431488,29.77256561,-95.40233896,101912012,B
80311949,29.80950953,-95.37502306,101912012,B
80477349,29.76917718,-95.40601516,101912012,B
80492191,29.804907,-95.390168,101912012,B
80608233,29.654198,-95.208645,101912012,B
81064174,29.65832541,-95.21314027,101912012,B
82013228,29.77158359,-95.37375273,101912012,B
82691736,29.75462788,-95.37795149,101912012,B
83139865,29.79418914,-95.37407,101912012,B
83270439,29.80900686,-95.40639043,101912012,B
83302377,29.77166129,-95.36811214,101912012,B
83563017,29.77303616,-95.37726739,101912012,B
83721352,29.80411018,-95.37801535,101912012,B
83768094,29.79521229,-95.37453618,101912012,B
83937302,29.77376101,-95.39308252,101912012,B
84321564,29.80836246,-95.37954416,101912012,B
84569103,29.7814099,-95.38090741,101912012,B
85198581,29.770174,-95.368796,101912012,B
85611075,29.7810685,-95.3691331,101912012,B
85856674,29.7808575,-95.391901,101912012,B
86633368,29.78014379,-95.38575445,101912012,B
87280618,29.79684376,-95.40750634,101912012,B
87429496,29.76967571,-95.40406414,101912012,B
87915488,29.80358686,-95.40151729,101912012,B
88679724,29.8052152,-95.37803139,101912012,B
89590051,29.75710886,-95.38241606,101912012,B
89659628,29.79238763,-95.37365012,101912012,B
90145351,29.66004757,-95.21901057,101912012,B
90524755,29.79529702,-95.3728558,101912012,B
90578605,29.76697483,-95.40306109,101912012,B
90780937,29.79946864,-95.38427475,101912012,B
91263123,29.77197457,-95.395392,101912012,B
91730472,29.75423524,-95.36423241,101912012,B
91790603,29.77414247,-95.40269498,101912012,B
92005982,29.78584486,-95.38679931,101912012,B
92604832,29.78548492,-95.40828994,101912012,B
92989512,29.76532868,-95.40354186,101912012,B
94087553,29.80416602,-95.39546039,101912012,B
94610189,29.77189371,-95.40646127,101912012,B
95012110,29.75306447,-95.38227098,101912012,B
95099114,29.76607869,-95.40379366,101912012,B
95103832,29.81040756,-95.39338267,101912012,B
95440458,29.78751933,-95.407744,101912012,B
95801397,29.75710943,-95.38239153,101912012,B
95926684,29.77065814,-95.37638614,101912012,B
96163027,29.80670457,-95.38329929,101912012,B
96754558,29.78535104,-95.40227029,101912012,B
97114764,29.76476521,-95.37482273,101912012,B
97453555,29.66533086,-95.21745833,101912012,B
98403620,29.77933921,-95.38667379,101912012,B
84029418,29.65690545,-95.22163431,101912012,B
87174327,29.79511161,-95.37732615,101912012,B
845387,29.819634,-95.370996,101912286,A
