mls,school,campus_number
50753256,LOVETT EL,101912199
51193711,LOVETT EL,101912199
52837617,LOVETT EL,101912199
53390727,LOVETT EL,101912199
61081499,LOVETT EL,101912199
62209279,LOVETT EL,101912199
65152483,LOVETT EL,101912199
71104789,LOVETT EL,101912199
72603149,LOVETT EL,101912199
77839356,LOVETT EL,101912199
88417562,LOVETT EL,101912199
88694178,LOVETT EL,101912199
89799804,LOVETT EL,101912199
94765437,LOVETT EL,101912199
95880901,LOVETT EL,101912199
5910623,ATHERTON EL,101912106
15974024,ATHERTON EL,101912106
17563829,ATHERTON EL,101912106
42506759,ATHERTON EL,101912106
45258574,ATHERTON EL,101912106
47208784,ATHERTON EL,101912106
58999907,ATHERTON EL,101912106
60747810,ATHERTON EL,101912106
66111675,ATHERTON EL,101912106
66190810,ATHERTON EL,101912106
66439786,ATHERTON EL,101912106
67204397,ATHERTON EL,101912106
71156533,ATHERTON EL,101912106
72336582,ATHERTON EL,101912106
72862836,ATHERTON EL,101912106
80633451,ATHERTON EL,101912106
87359510,ATHERTON EL,101912106
5918938,BRUCE EL,101912121
10691141,BRUCE EL,101912121
24064043,BRUCE EL,101912121
29253130,BRUCE EL,101912121
30705959,BRUCE EL,101912121
31001789,BRUCE EL,101912121
36583031,BRUCE EL,101912121
41757266,BRUCE EL,101912121
44082177,BRUCE EL,101912121
46593792,BRUCE EL,101912121
53410537,BRUCE EL,101912121
53850225,BRUCE EL,101912121
58122659,BRUCE EL,101912121
61347485,BRUCE EL,101912121
68436177,BRUCE EL,101912121
75881236,BRUCE EL,101912121
91909723,BRUCE EL,101912121
93258232,BRUCE EL,101912121
6123855,CARRILLO EL,101912292
12020420,CARRILLO EL,101912292
19371028,CARRILLO EL,101912292
25898314,CARRILLO EL,101912292
47217815,CARRILLO EL,101912292
54669616,CARRILLO EL,101912292
65571088,CARRILLO EL,101912292
68534191,CARRILLO EL,101912292
71233956,CARRILLO EL,101912292
86641262,CARRILLO EL,101912292
92503654,CARRILLO EL,101912292
94574841,CARRILLO EL,101912292
95907527,CARRILLO EL,101912292
7026834,DE CHAUMES EL,101912137
20653756,DE CHAUMES EL,101912137
31435713,DE CHAUMES EL,101912137
33649977,DE CHAUMES EL,101912137
68564857,DE CHAUMES EL,101912137
75074139,DE CHAUMES EL,101912137
7105494,FIEST EL,101907124
7631346,SHERMAN EL,101912240
10536297,SHERMAN EL,101912240
14254926,SHERMAN EL,101912240
25356952,SHERMAN EL,101912240
36858756,SHERMAN EL,101912240
45359336,SHERMAN EL,101912240
52685206,SHERMAN EL,101912240
52938587,SHERMAN EL,101912240
60327582,SHERMAN EL,101912240
73792596,SHERMAN EL,101912240
74967144,SHERMAN EL,101912240
77161954,SHERMAN EL,101912240
78921037,SHERMAN EL,101912240
83279383,SHERMAN EL,101912240
85729047,SHERMAN EL,101912240
88485006,SHERMAN EL,101912240
97351364,SHERMAN EL,101912240
98016450,SHERMAN EL,101912240
8004511,HEROD EL,101912173
10977747,HEROD EL,101912173
14139208,HEROD EL,101912173
19632205,HEROD EL,101912173
21059713,HEROD EL,101912173
36445515,HEROD EL,101912173
38347612,HEROD EL,101912173
45530921,HEROD EL,101912173
50349924,HEROD EL,101912173
52166388,HEROD EL,101912173
55380677,HEROD EL,101912173
55905475,HEROD EL,101912173
62319962,HEROD EL,101912173
63069629,HEROD EL,101912173
68346760,HEROD EL,101912173
75874266,HEROD EL,101912173
76500746,HEROD EL,101912173
88259968,HEROD EL,101912173
90251958,HEROD EL,101912173
91767139,HEROD EL,101912173
92938808,HEROD EL,101912173
8277605,DOGAN EL,101912140
16264634,DOGAN EL,101912140
23148917,DOGAN EL,101912140
25707623,DOGAN EL,101912140
26279460,DOGAN EL,101912140
38245035,DOGAN EL,101912140
38982138,DOGAN EL,101912140
44268497,DOGAN EL,101912140
58731913,DOGAN EL,101912140
61900983,DOGAN EL,101912140
79998676,DOGAN EL,101912140
83179111,DOGAN EL,101912140
87596133,DOGAN EL,101912140
8302616,CAGE EL,101912287
10846313,CAGE EL,101912287
12265589,CAGE EL,101912287
17327175,CAGE EL,101912287
18847614,CAGE EL,101912287
33450007,CAGE EL,101912287
35296285,CAGE EL,101912287
45638369,CAGE EL,101912287
47108477,CAGE EL,101912287
59330881,CAGE EL,101912287
72988216,CAGE EL,101912287
74731895,CAGE EL,101912287
78664465,CAGE EL,101912287
79922066,CAGE EL,101912287
94762165,CAGE EL,101912287
95100132,CAGE EL,101912287
8656715,WHITTIER EL,101912258
13355065,WHITTIER EL,101912258
8920646,ANDERSON EL,101912105
10145834,ANDERSON EL,101912105
18985628,ANDERSON EL,101912105
22026485,ANDERSON EL,101912105
23811079,ANDERSON EL,101912105
28577169,ANDERSON EL,101912105
29874209,ANDERSON EL,101912105
31887701,ANDERSON EL,101912105
33407221,ANDERSON EL,101912105
33542154,ANDERSON EL,101912105
38129405,ANDERSON EL,101912105
40285392,ANDERSON EL,101912105
44711998,ANDERSON EL,101912105
45284655,ANDERSON EL,101912105
50358301,ANDERSON EL,101912105
51930695,ANDERSON EL,101912105
54722063,ANDERSON EL,101912105
54823912,ANDERSON EL,101912105
57802604,ANDERSON EL,101912105
60271043,ANDERSON EL,101912105
60571214,ANDERSON EL,101912105
64020015,ANDERSON EL,101912105
64092016,ANDERSON EL,101912105
66981355,ANDERSON EL,101912105
69085146,ANDERSON EL,101912105
72865498,ANDERSON EL,101912105
73486071,ANDERSON EL,101912105
75848214,ANDERSON EL,101912105
76995002,ANDERSON EL,101912105
77341651,ANDERSON EL,101912105
79292746,ANDERSON EL,101912105
81898528,ANDERSON EL,101912105
86528284,ANDERSON EL,101912105
90025024,ANDERSON EL,101912105
96323182,ANDERSON EL,101912105
97733539,ANDERSON EL,101912105
8955785,EMERSON EL,101912149
12958635,EMERSON EL,101912149
17924058,EMERSON EL,101912149
22688398,EMERSON EL,101912149
22823093,EMERSON EL,101912149
25561058,EMERSON EL,101912149
26828911,EMERSON EL,101912149
33049833,EMERSON EL,101912149
37303706,EMERSON EL,101912149
41824857,EMERSON EL,101912149
43680858,EMERSON EL,101912149
51688395,EMERSON EL,101912149
52357432,EMERSON EL,101912149
52727345,EMERSON EL,101912149
56562057,EMERSON EL,101912149
58589428,EMERSON EL,101912149
61338112,EMERSON EL,101912149
78188454,EMERSON EL,101912149
83161587,EMERSON EL,101912149
96214728,EMERSON EL,101912149
96422088,EMERSON EL,101912149
9075607,BONNER EL,101912112
14449468,BONNER EL,101912112
33772916,BONNER EL,101912112
40849300,BONNER EL,101912112
49584277,BONNER EL,101912112
79676500,BONNER EL,101912112
85775766,BONNER EL,101912112
9503452,PORT HOUSTON EL,101912222
9831345,HENDERSON N EL,101912172
15425931,HENDERSON N EL,101912172
15809925,HENDERSON N EL,101912172
27183914,HENDERSON N EL,101912172
44594572,HENDERSON N EL,101912172
44708217,HENDERSON N EL,101912172
57630603,HENDERSON N EL,101912172
61342320,HENDERSON N EL,101912172
74389810,HENDERSON N EL,101912172
90016901,HENDERSON N EL,101912172
90028601,HENDERSON N EL,101912172
10018333,GROSS EL,101912369
31498382,GROSS EL,101912369
58420805,GROSS EL,101912369
81427647,GROSS EL,101912369
85127215,GROSS EL,101912369
10122395,TINSLEY EL,101912374
42676052,TINSLEY EL,101912374
10163892,PLEASANTVILLE EL,101912220
18983639,PLEASANTVILLE EL,101912220
47011395,PLEASANTVILLE EL,101912220
47858557,PLEASANTVILLE EL,101912220
62774920,PLEASANTVILLE EL,101912220
66140631,PLEASANTVILLE EL,101912220
69454330,PLEASANTVILLE EL,101912220
71235874,PLEASANTVILLE EL,101912220
92360146,PLEASANTVILLE EL,101912220
10236460,BASTIAN EL,101912108
10772603,BASTIAN EL,101912108
11744201,BASTIAN EL,101912108
14092489,BASTIAN EL,101912108
15815272,BASTIAN EL,101912108
15959486,BASTIAN EL,101912108
18810105,BASTIAN EL,101912108
22594805,BASTIAN EL,101912108
25092399,BASTIAN EL,101912108
27168972,BASTIAN EL,101912108
27322240,BASTIAN EL,101912108
30318423,BASTIAN EL,101912108
31939105,BASTIAN EL,101912108
35489123,BASTIAN EL,101912108
37884359,BASTIAN EL,101912108
48202859,BASTIAN EL,101912108
52192102,BASTIAN EL,101912108
61709715,BASTIAN EL,101912108
74354399,BASTIAN EL,101912108
75058558,BASTIAN EL,101912108
84972966,BASTIAN EL,101912108
86386504,BASTIAN EL,101912108
88125478,BASTIAN EL,101912108
94411672,BASTIAN EL,101912108
10363094,REYNOLDS EL,101912225
10572967,REYNOLDS EL,101912225
15471807,REYNOLDS EL,101912225
18033704,REYNOLDS EL,101912225
29845765,REYNOLDS EL,101912225
51585237,REYNOLDS EL,101912225
70647570,REYNOLDS EL,101912225
74481623,REYNOLDS EL,101912225
80870921,REYNOLDS EL,101912225
84812032,REYNOLDS EL,101912225
95321087,REYNOLDS EL,101912225
10439739,PINEY POINT EL,101912219
11579455,PINEY POINT EL,101912219
60788967,PINEY POINT EL,101912219
70587728,PINEY POINT EL,101912219
75186715,PINEY POINT EL,101912219
80218652,PINEY POINT EL,101912219
85016378,PINEY POINT EL,101912219
91018474,PINEY POINT EL,101912219
91167715,PINEY POINT EL,101912219
96881021,PINEY POINT EL,101912219
10514475,YOUNG EL,101912247
16982239,YOUNG EL,101912247
24289083,YOUNG EL,101912247
28264674,YOUNG EL,101912247
34156339,YOUNG EL,101912247
48436097,YOUNG EL,101912247
53156191,YOUNG EL,101912247
56487074,YOUNG EL,101912247
56705514,YOUNG EL,101912247
58717461,YOUNG EL,101912247
62089664,YOUNG EL,101912247
64453885,YOUNG EL,101912247
67946561,YOUNG EL,101912247
71325774,YOUNG EL,101912247
84433243,YOUNG EL,101912247
97288877,YOUNG EL,101912247
10750365,MARTINEZ R EL,101912298
40751917,MARTINEZ R EL,101912298
71152797,MARTINEZ R EL,101912298
76679839,MARTINEZ R EL,101912298
10767554,GARDEN VILLAS EL,101912158
26799719,GARDEN VILLAS EL,101912158
41047634,GARDEN VILLAS EL,101912158
45803554,GARDEN VILLAS EL,101912158
48222624,GARDEN VILLAS EL,101912158
79512485,GARDEN VILLAS EL,101912158
10841505,THOMPSON EL,101912243
12730896,THOMPSON EL,101912243
18281082,THOMPSON EL,101912243
24927770,THOMPSON EL,101912243
26275087,THOMPSON EL,101912243
38672665,THOMPSON EL,101912243
38914706,THOMPSON EL,101912243
51251459,THOMPSON EL,101912243
51684996,THOMPSON EL,101912243
62198638,THOMPSON EL,101912243
67180963,THOMPSON EL,101912243
78343832,THOMPSON EL,101912243
82221564,THOMPSON EL,101912243
87297019,THOMPSON EL,101912243
91054542,THOMPSON EL,101912243
10876801,SUTTON EL,101912248
12838077,SUTTON EL,101912248
21562050,SUTTON EL,101912248
28707609,SUTTON EL,101912248
39717596,SUTTON EL,101912248
50373232,SUTTON EL,101912248
60780099,SUTTON EL,101912248
66993062,SUTTON EL,101912248
71321933,SUTTON EL,101912248
87098087,SUTTON EL,101912248
10903051,ISAACS EL,101912180
50618931,ISAACS EL,101912180
58725479,ISAACS EL,101912180
60836307,ISAACS EL,101912180
89005361,ISAACS EL,101912180
95833728,ISAACS EL,101912180
10983275,WHIDBY EL,101912257
11447382,WHIDBY EL,101912257
13139415,WHIDBY EL,101912257
21564639,WHIDBY EL,101912257
53875675,WHIDBY EL,101912257
58992773,WHIDBY EL,101912257
63298093,WHIDBY EL,101912257
73826256,WHIDBY EL,101912257
79577116,WHIDBY EL,101912257
83970577,WHIDBY EL,101912257
85045256,WHIDBY EL,101912257
95068761,WHIDBY EL,101912257
11384759,FRANKLIN EL,101912155
42768657,FRANKLIN EL,101912155
92214244,FRANKLIN EL,101912155
11406250,VALLEY WEST EL,101912285
96823561,VALLEY WEST EL,101912285
11662244,HARTSFIELD EL,101912168
46475924,HARTSFIELD EL,101912168
91769608,HARTSFIELD EL,101912168
98144790,HARTSFIELD EL,101912168
11751265,KELSO EL,101912187
13848685,KELSO EL,101912187
17793273,KELSO EL,101912187
20116291,KELSO EL,101912187
24941956,KELSO EL,101912187
39660284,KELSO EL,101912187
40062041,KELSO EL,101912187
41640584,KELSO EL,101912187
45982864,KELSO EL,101912187
56980939,KELSO EL,101912187
57750652,KELSO EL,101912187
65010297,KELSO EL,101912187
80112036,KELSO EL,101912187
11807636,NEFF EL,101912394
24750791,NEFF EL,101912394
41694913,NEFF EL,101912394
43691193,NEFF EL,101912394
84765008,NEFF EL,101912394
87052475,NEFF EL,101912394
90498180,NEFF EL,101912394
12019404,BELL EL,101912151
78136217,BELL EL,101912151
12231763,WOODSON SCHOOL,101912127
39507186,WOODSON SCHOOL,101912127
61110974,WOODSON SCHOOL,101912127
70429023,WOODSON SCHOOL,101912127
78392810,WOODSON SCHOOL,101912127
88503369,WOODSON SCHOOL,101912127
12476283,GOLFCREST EL,101912159
57771640,GOLFCREST EL,101912159
12503971,BRISCOE EL,101912117
17580127,BRISCOE EL,101912117
31251253,BRISCOE EL,101912117
32263872,BRISCOE EL,101912117
35404452,BRISCOE EL,101912117
70161219,BRISCOE EL,101912117
86688821,BRISCOE EL,101912117
91091193,BRISCOE EL,101912117
12509126,SHEARN EL,101912239
21005895,SHEARN EL,101912239
21110359,SHEARN EL,101912239
22767989,SHEARN EL,101912239
27649560,SHEARN EL,101912239
28416470,SHEARN EL,101912239
28512892,SHEARN EL,101912239
32251532,SHEARN EL,101912239
40121300,SHEARN EL,101912239
44976712,SHEARN EL,101912239
47097803,SHEARN EL,101912239
47957666,SHEARN EL,101912239
50858365,SHEARN EL,101912239
53071148,SHEARN EL,101912239
57772394,SHEARN EL,101912239
66232995,SHEARN EL,101912239
67620559,SHEARN EL,101912239
73978676,SHEARN EL,101912239
75546879,SHEARN EL,101912239
75878222,SHEARN EL,101912239
84646105,SHEARN EL,101912239
91249657,SHEARN EL,101912239
92893947,SHEARN EL,101912239
95902606,SHEARN EL,101912239
98294667,SHEARN EL,101912239
12821287,SOUTHMAYD EL,101912244
52108344,SOUTHMAYD EL,101912244
76651310,SOUTHMAYD EL,101912244
12836939,LOOSCAN EL,101912197
34799457,LOOSCAN EL,101912197
39969640,LOOSCAN EL,101912197
52396752,LOOSCAN EL,101912197
61141443,LOOSCAN EL,101912197
63635069,LOOSCAN EL,101912197
88682247,LOOSCAN EL,101912197
95143543,LOOSCAN EL,101912197
97568740,LOOSCAN EL,101912197
12953374,WHITE E EL,101912267
21254096,WHITE E EL,101912267
26130291,WHITE E EL,101912267
28311780,WHITE E EL,101912267
42004910,WHITE E EL,101912267
53399519,WHITE E EL,101912267
13844431,PILGRIM ACADEMY,101912218
30243501,PILGRIM ACADEMY,101912218
61208357,PILGRIM ACADEMY,101912218
15046737,PATTERSON EL,101912216
20492616,PATTERSON EL,101912216
26361517,PATTERSON EL,101912216
30635754,PATTERSON EL,101912216
50533622,PATTERSON EL,101912216
59044525,PATTERSON EL,101912216
92925735,PATTERSON EL,101912216
15140876,BARRICK EL,101912107
73504725,BARRICK EL,101912107
76230997,BARRICK EL,101912107
15378590,ALCOTT EL,101912102
21401956,ALCOTT EL,101912102
24873832,ALCOTT EL,101912102
70396134,ALCOTT EL,101912102
73279747,ALCOTT EL,101912102
90882439,ALCOTT EL,101912102
93612652,ALCOTT EL,101912102
15937626,TIJERINA EL,101912279
30014595,TIJERINA EL,101912279
30683484,TIJERINA EL,101912279
31568715,TIJERINA EL,101912279
41576471,TIJERINA EL,101912279
15963198,GALLEGOS EL,101912291
16328065,GALLEGOS EL,101912291
31594039,GALLEGOS EL,101912291
32707779,GALLEGOS EL,101912291
34872518,GALLEGOS EL,101912291
94871183,GALLEGOS EL,101912291
16460769,BENBROOK EL,101912268
41873004,BENBROOK EL,101912268
47845460,BENBROOK EL,101912268
97186762,BENBROOK EL,101912268
16594943,KASHMERE GARDENS EL,101912185
77788617,KASHMERE GARDENS EL,101912185
16720289,COOP EL,101912132
84369304,COOP EL,101912132
89218882,COOP EL,101912132
16782804,HOUSMAN EL,101920106
17007760,CORNELIUS EL,101912133
40717071,CORNELIUS EL,101912133
89468768,CORNELIUS EL,101912133
96075644,CORNELIUS EL,101912133
17405521,JANOWSKI EL,101912181
27472465,JANOWSKI EL,101912181
53727913,JANOWSKI EL,101912181
56929239,JANOWSKI EL,101912181
69091302,JANOWSKI EL,101912181
74305378,JANOWSKI EL,101912181
85759875,JANOWSKI EL,101912181
17456100,BURRUS EL,101912125
19612348,BURRUS EL,101912125
21447393,BURRUS EL,101912125
29260359,BURRUS EL,101912125
32863491,BURRUS EL,101912125
37107990,BURRUS EL,101912125
56274291,BURRUS EL,101912125
69377765,BURRUS EL,101912125
76701319,BURRUS EL,101912125
17540520,COOK JR EL,101912358
19469126,COOK JR EL,101912358
36571267,COOK JR EL,101912358
37976904,COOK JR EL,101912358
47545448,COOK JR EL,101912358
65367920,COOK JR EL,101912358
82885735,COOK JR EL,101912358
84926006,COOK JR EL,101912358
94428710,COOK JR EL,101912358
17768713,MCGOWEN EL,101912179
37085079,MCGOWEN EL,101912179
37557059,MCGOWEN EL,101912179
44555971,MCGOWEN EL,101912179
67179398,MCGOWEN EL,101912179
18904138,SMITH EL,101912242
26022541,SMITH EL,101912242
27768643,SMITH EL,101912242
45161813,SMITH EL,101912242
45364185,SMITH EL,101912242
47486335,SMITH EL,101912242
50276267,SMITH EL,101912242
54150804,SMITH EL,101912242
56279373,SMITH EL,101912242
60067624,SMITH EL,101912242
61628448,SMITH EL,101912242
62800034,SMITH EL,101912242
67113356,SMITH EL,101912242
71722248,SMITH EL,101912242
75805040,SMITH EL,101912242
76123108,SMITH EL,101912242
86580331,SMITH EL,101912242
19106227,OAK FOREST EL,101912211
34454063,OAK FOREST EL,101912211
44338913,OAK FOREST EL,101912211
55326125,OAK FOREST EL,101912211
57175284,OAK FOREST EL,101912211
69205105,OAK FOREST EL,101912211
74074223,OAK FOREST EL,101912211
74297390,OAK FOREST EL,101912211
95926568,OAK FOREST EL,101912211
19812707,HOBBY EL,101912175
23306163,HOBBY EL,101912175
68185329,HOBBY EL,101912175
86806985,HOBBY EL,101912175
20578577,BRAEBURN EL,101912114
25120242,BRAEBURN EL,101912114
38720459,BRAEBURN EL,101912114
51533779,BRAEBURN EL,101912114
62373167,BRAEBURN EL,101912114
63336009,BRAEBURN EL,101912114
69353695,BRAEBURN EL,101912114
76824758,BRAEBURN EL,101912114
90247441,BRAEBURN EL,101912114
20967790,RUCKER EL,101912233
81885747,RUCKER EL,101912233
90127975,RUCKER EL,101912233
23080784,CUNNINGHAM EL,101912136
24941469,ALMEDA EL,101912104
45612980,ALMEDA EL,101912104
54532623,ALMEDA EL,101912104
60411395,ALMEDA EL,101912104
72531721,ALMEDA EL,101912104
73486165,ALMEDA EL,101912104
24966498,BEAR CREEK EL,101914106
24973759,LYONS EL,101912128
41266214,LYONS EL,101912128
45755839,LYONS EL,101912128
48422452,LYONS EL,101912128
54357446,LYONS EL,101912128
86290807,LYONS EL,101912128
26012702,MORENO EL,101912359
27668995,HINES-CALDWELL,101912395
49212471,HINES-CALDWELL,101912395
52670109,HINES-CALDWELL,101912395
92860569,HINES-CALDWELL,101912395
29956317,HENDERSON J EL,101912171
39696799,HENDERSON J EL,101912171
43930637,HENDERSON J EL,101912171
80517593,HENDERSON J EL,101912171
82012322,HENDERSON J EL,101912171
83422855,HENDERSON J EL,101912171
94071584,HENDERSON J EL,101912171
31062653,LAW EL,101912263
47200346,LAW EL,101912263
73704307,LAW EL,101912263
31065725,ELIOT EL,101912147
70271156,ELIOT EL,101912147
76452681,ELIOT EL,101912147
31855113,BERRY EL,101912109
32239550,BELLFORT EARLY CHILDHOOD CENTER,101912360
68137007,BELLFORT EARLY CHILDHOOD CENTER,101912360
33768363,RODERICK R PAIGE EL,101912113
41613079,RODERICK R PAIGE EL,101912113
50592635,RODERICK R PAIGE EL,101912113
51671785,RODERICK R PAIGE EL,101912113
61866650,RODERICK R PAIGE EL,101912113
69681803,RODERICK R PAIGE EL,101912113
35007740,SCROGGINS EL,101912269
55807179,SCROGGINS EL,101912269
93652238,SCROGGINS EL,101912269
35389259,MARSHALL EL,101912480
69192786,MARSHALL EL,101912480
36616431,HALPIN EARLY CHILDHOOD CTR,101912131
74790395,HALPIN EARLY CHILDHOOD CTR,101912131
98031981,HALPIN EARLY CHILDHOOD CTR,101912131
38726428,MONTGOMERY EL,101912207
40602169,MONTGOMERY EL,101912207
43147414,SEGUIN EL,101912373
51906363,SEGUIN EL,101912373
86963601,SEGUIN EL,101912373
47621939,DAVILA EL,101912297
52705703,ROOSEVELT EL,101912231
68730199,ROOSEVELT EL,101912231
85120296,ROOSEVELT EL,101912231
88604656,ROOSEVELT EL,101912231
89842659,ROOSEVELT EL,101912231
53034777,PINE SHADOWS EL,101920110
68258530,PINE SHADOWS EL,101920110
