mls,street_number,street_name,city,zip,county,subdivision,home_type,year_built,bedrooms,full_baths,half_baths,total_baths,room_count,fireplaces,stories,pool_private,garages,style,list_price,market_area,area,dom,cdom,list_date,school_district,elementary,high_school
57522122,5501,Lacy,Houston,77007,Harris,H E Detering Add,Single-Family,2019,3,3,1,3.1,7,1,2,True,2,Contemporary/Modern,1090000,16,Rice Military/Washington Corridor,124,124,10/5/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
63470988,5542,Nolda,Houston,77007,Harris,Nolda Terrace Twnhms,Single-Family,2008,3,2,1,2.1,6,0,2,False,2,"Contemporary/Modern, Traditional",367990,16,Rice Military/Washington Corridor,30,30,1/7/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
90420344,5610,Schuler,Houston,77007,Harris,Park Rdg/Schuler/Asbury Street,Single-Family,2008,3,3,1,3.1,11,1,4,False,2,Contemporary/Modern,555527,16,Rice Military/Washington Corridor,201,201,7/20/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
24313943,5618,Schuler,Houston,77007,Harris,Rice Miltary,Single-Family,2018,3,2,1,2.1,8,0,2,False,0,Traditional,614900,16,Rice Military/Washington Corridor,25,25,1/12/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
24185831,5619,Feagan,Houston,77007,Harris,Riverwood At Feagan Sec 01,Single-Family,2003,3,3,1,3.1,3,1,3,False,2,Contemporary/Modern,585000,16,Rice Military/Washington Corridor,5,5,2/1/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
8997693,5620,Maxie,Houston,77007,Harris,Malone Maxie Terrace,Single-Family,2014,3,3,1,3.1,8,0,3,False,2,Traditional,599900,16,Rice Military/Washington Corridor,16,16,1/9/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
7847350,5819,Lacy,Houston,77007,Harris,Millennium Homes At Birdsall,Single-Family,2002,3,3,1,3.1,6,1,3,False,2,Traditional,435000,16,Rice Military/Washington Corridor,78,78,11/20/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
52669949,5823,Lacy,Houston,77007,Harris,Millennium Homes At Birdsall,Single-Family,2002,3,3,1,3.1,6,1,3,False,2,Traditional,430000,16,Rice Military/Washington Corridor,5,5,2/1/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
89258732,6004,Hamman,Houston,77007,Harris,Rice Military / Washington Corridor,Single-Family,1930,0,1,0,1.0,0,0,1,False,0,Traditional,425000,16,Rice Military/Washington Corridor,47,47,12/21/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
90065820,6008,Glencove #C,Houston,77007,Harris,Glen Cove Add,Single-Family,2005,3,3,1,3.1,8,1,3,False,2,"Mediterranean, Traditional",599900,16,Memorial Park,15,76,1/22/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
46868843,6016,Feagan,Houston,77007,Harris,GLEN COVE,Single-Family,2011,4,3,1,3.1,11,1,2,False,2,French,1695000,16,Memorial Park,6,6,1/31/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
15065846,6027,Camellia,Houston,77007,Harris,Glen Cove,Single-Family,1948,3,2,0,2.0,7,0,1,False,0,Contemporary/Modern,895000,16,Memorial Park,15,15,1/22/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
9413639,6103,Stillman,Houston,77007,Harris,Utah Street Court,Single-Family,2013,3,3,1,3.1,6,0,4,False,2,Contemporary/Modern,465000,16,Rice Military/Washington Corridor,1,1,2/5/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
26915030,6208,Pickens,Houston,77007,Harris,Pickens Memorial Park Terrace,Single-Family,2010,3,3,1,3.1,3,1,3,False,2,"Split Level, Traditional",1100000,16,Memorial Park,5,5,2/1/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
64220214,6211,Westcott,Houston,77007,Harris,Camp Logan Sec 01,Single-Family,1940,4,2,0,2.0,4,1,1,False,1,Other Style,645000,16,Memorial Park,79,263,11/19/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
54183370,6404,Haskell,Houston,77007,Harris,Camp Logan,Single-Family,2020,4,4,2,4.2,16,0,3,False,2,Contemporary/Modern,1400000,16,Memorial Park,271,271,5/11/2020,HOUSTON ISD,MEMORIAL EL,LAMAR H S
58930647,6633,Minola,Houston,77007,Harris,Camp Logan,Single-Family,2012,3,3,1,3.1,7,1,3,False,2,Traditional,888000,16,Memorial Park,2,2,2/4/2021,HOUSTON ISD,MEMORIAL EL,LAMAR H S
27253216,2,Longfellow,Houston,77005,Harris,Shadyside,Single-Family,1921,5,6,3,6.3,16,7,2,True,3,"English, Georgian, Other Style, Traditional",10900000,17,Rice/Museum District,114,290,10/15/2020,HOUSTON ISD,POE EL,LAMAR H S
40961862,1119,Berthea,Houston,77006,Harris,Berthea Place,Single-Family,2007,4,4,2,4.2,9,1,4,True,2,"Contemporary/Modern, Mediterranean",2100000,17,Rice/Museum District,15,101,1/22/2021,HOUSTON ISD,POE EL,LAMAR H S
9445250,1207,Miramar,Houston,77006,Harris,Montrose,Single-Family,1972,2,2,1,2.1,6,0,3,False,1,Traditional,499000,16,Montrose,25,100,1/12/2021,HOUSTON ISD,POE EL,LAMAR H S
20257555,1209,Milford,Houston,77006,Harris,1213 MILFORD TH & 4903 GRAUS,Single-Family,1930,3,2,0,2.0,5,0,1,False,2,Contemporary/Modern,774000,17,Rice/Museum District,53,519,12/15/2020,HOUSTON ISD,POE EL,LAMAR H S
39469515,1210,Miramar,Houston,77006,Harris,Rossmoyne,Single-Family,1916,3,3,1,3.1,17,1,4,True,2,Traditional,715000,16,Montrose,123,485,10/6/2020,HOUSTON ISD,POE EL,LAMAR H S
76356920,1308,Banks,Houston,77006,Harris,Ranch Estates,Single-Family,2016,4,3,1,3.1,11,1,2,False,2,Contemporary/Modern,1695000,17,Rice/Museum District,31,31,1/6/2021,HOUSTON ISD,POE EL,LAMAR H S
19274054,1311,Castle #A,Houston,77006,Harris,Castle Court Views,Single-Family,2018,3,3,1,3.1,8,1,3,False,2,Contemporary/Modern,859000,16,Montrose,28,116,1/9/2021,HOUSTON ISD,POE EL,LAMAR H S
45131807,1320,Banks,Houston,77006,Harris,Ranch Estates,Single-Family,2019,4,4,1,4.1,14,1,2,False,2,Contemporary/Modern,1875000,17,Rice/Museum District,64,694,12/4/2020,HOUSTON ISD,POE EL,LAMAR H S
91608976,1410,Bonnie Brae,Houston,77006,Harris,Castle Court,Single-Family,1920,4,3,0,3.0,4,1,2,False,2,Traditional,825000,16,Montrose,1,148,2/5/2021,HOUSTON ISD,POE EL,LAMAR H S
97318399,1414,Banks,Houston,77006,Harris,Ranch Estates,Single-Family,2005,4,3,1,3.1,8,1,2,True,2,Contemporary/Modern,1499000,17,Rice/Museum District,340,934,3/3/2020,HOUSTON ISD,POE EL,LAMAR H S
10231427,1619,Vassar,Houston,77006,Harris,North Edgemont,Single-Family,1940,4,3,0,3.0,9,1,2,False,0,Traditional,839000,17,Rice/Museum District,4,4,2/2/2021,HOUSTON ISD,POE EL,LAMAR H S
42334048,1623,Main,Houston,77006,Harris,Lancaster Place Ext Sec 02,Single-Family,1925,3,1,0,1.0,9,1,1,False,0,Traditional,649900,16,Upper Kirby,13,13,1/24/2021,HOUSTON ISD,POE EL,LAMAR H S
39259073,1640,Norfolk,Houston,77006,Harris,Castle Court,Single-Family,2016,4,4,1,4.1,11,1,2,True,2,English,1525000,16,Montrose,30,41,1/7/2021,HOUSTON ISD,POE EL,LAMAR H S
56219752,1723,Main,Houston,77098,Harris,Lancaster Place Ext,Single-Family,2020,4,4,1,4.1,12,1,2,False,2,Traditional,1495000,16,Montrose,105,105,10/24/2020,HOUSTON ISD,POE EL,LAMAR H S
24273472,1739,Vassar #A,Houston,77098,Harris,Vassar Courts,Single-Family,1998,3,3,0,3.0,7,1,3,False,2,Traditional,480000,17,Rice/Museum District,16,137,1/21/2021,HOUSTON ISD,POE EL,LAMAR H S
43194405,1740,Colquitt #A,Houston,77098,Harris,Lancaster Place,Single-Family,1998,3,2,2,2.2,10,1,3,False,2,Traditional,615000,16,Montrose,79,79,11/19/2020,HOUSTON ISD,POE EL,LAMAR H S
73581892,1744,Albans,Houston,77005,Harris,Sunset Place,Single-Family,1938,4,3,0,3.0,11,2,2,False,0,Traditional,1065000,17,Rice/Museum District,9,9,1/28/2021,HOUSTON ISD,POE EL,LAMAR H S
73754952,1751,Main,Houston,77098,Harris,Lancaster Place Ext 03,Single-Family,1925,5,3,0,3.0,5,1,1,False,4,"Colonial, Traditional",529000,16,Montrose,169,561,7/19/2020,HOUSTON ISD,POE EL,LAMAR H S
16203839,1802,North,Houston,77098,Harris,"Ormond Place, Blvd Oaks",Single-Family,1928,3,3,1,3.1,10,1,2,True,2,Traditional,2398000,17,Rice/Museum District,313,313,3/30/2020,HOUSTON ISD,POE EL,LAMAR H S
14834187,1806,Prospect #A,Houston,77004,Harris,Maredia Homes/Prospect Street,Single-Family,2007,3,3,1,3.1,3,1,4,False,2,Contemporary/Modern,585000,17,Rice/Museum District,124,223,10/5/2020,HOUSTON ISD,POE EL,LAMAR H S
70777165,1811,Portsmouth,Houston,77098,Harris,Richwood Add,Single-Family,2021,5,5,2,5.2,13,0,2,False,2,Contemporary/Modern,1895000,16,Montrose,26,1550,1/11/2021,HOUSTON ISD,POE EL,LAMAR H S
3654933,1834,Main,Houston,77098,Harris,Montrose,Single-Family,2019,4,3,1,3.1,10,1,4,False,2,Contemporary/Modern,750000,16,Montrose,195,418,7/23/2020,HOUSTON ISD,POE EL,LAMAR H S
4453610,1836,Main,Houston,77098,Harris,Montrose,Single-Family,2019,4,3,1,3.1,10,1,4,False,2,Contemporary/Modern,759000,16,Montrose,195,418,7/23/2020,HOUSTON ISD,POE EL,LAMAR H S
76841251,1912,Lexington,Houston,77098,Harris,Hazard Th,Single-Family,1935,3,2,0,2.0,7,1,2,False,0,Traditional,725000,16,Montrose,17,17,1/20/2021,HOUSTON ISD,POE EL,LAMAR H S
35492659,1916,Banks,Houston,77098,Harris,Ormond Place,Single-Family,2010,3,3,1,3.1,7,0,2,True,2,Contemporary/Modern,1599000,17,Rice/Museum District,39,39,12/29/2020,HOUSTON ISD,POE EL,LAMAR H S
44554630,1923,Vassar,Houston,77098,Harris,Vassar Court,Single-Family,1940,3,2,1,2.1,8,2,2,False,0,Traditional,695000,17,Rice/Museum District,148,148,9/11/2020,HOUSTON ISD,POE EL,LAMAR H S
10307658,1924,South #A,Houston,77098,Harris,Boulevard Oaks,Single-Family,1993,4,4,1,4.1,12,1,3,False,2,Traditional,1500000,17,Rice/Museum District,54,54,12/14/2020,HOUSTON ISD,POE EL,LAMAR H S
67357632,1937,Norfolk,Houston,77098,Harris,Richmond Place,Single-Family,1981,2,2,1,2.1,6,1,2,False,2,Contemporary/Modern,485000,16,Montrose,87,87,11/11/2020,HOUSTON ISD,POE EL,LAMAR H S
40196802,1951,Richmond,Houston,77098,Harris,Richmond Place,Single-Family,1946,3,1,1,1.1,3,0,2,False,0,Other Style,699000,16,Montrose,22,22,1/15/2021,HOUSTON ISD,POE EL,LAMAR H S
5293266,2007,Dunstan,Houston,77005,Harris,Southampton Place,Single-Family,1970,4,3,1,3.1,7,0,2,False,4,Contemporary/Modern,1300000,17,Rice/Museum District,85,85,11/13/2020,HOUSTON ISD,POE EL,LAMAR H S
17936309,2008,Milford,Houston,77098,Harris,Cresmere Place,Single-Family,2002,4,4,1,4.1,11,2,2,True,2,Traditional,1575000,17,Rice/Museum District,4,234,2/2/2021,HOUSTON ISD,POE EL,LAMAR H S
61629759,2010,Calumet Street,Houston,77004,Harris,Calumet Lawn 02,Single-Family,1928,0,0,0,0.0,0,0,0,False,0,Other Style,650000,17,Rice/Museum District,504,504,8/9/2019,HOUSTON ISD,POE EL,LAMAR H S
81497088,2023,Branard,Houston,77098,Harris,Dearborn Place,Single-Family,1940,5,4,0,4.0,13,0,2,False,2,"Contemporary/Modern, English, Traditional",898500,16,Montrose,127,234,9/26/2020,HOUSTON ISD,POE EL,LAMAR H S
84302430,2038,Norfolk,Houston,77098,Harris,Albemarle Place,Single-Family,1935,2,1,0,1.0,2,0,2,False,0,Traditional,574999,16,Montrose,535,1773,8/21/2019,HOUSTON ISD,POE EL,LAMAR H S
93841384,2056,Branard,Houston,77098,Harris,Dearborn Place,Single-Family,1930,3,3,0,3.0,8,1,1,True,1,Traditional,647777,16,Montrose,31,532,1/5/2021,HOUSTON ISD,POE EL,LAMAR H S
23935015,2112,Main,Houston,77098,Harris,Westlawn Terrace,Single-Family,1935,3,2,0,2.0,8,1,1,False,2,Traditional,510000,16,Upper Kirby,400,400,1/3/2020,HOUSTON ISD,POE EL,LAMAR H S
74850310,2131,Colquitt,Houston,77098,Harris,Westlawn Terrace,Single-Family,1935,2,2,0,2.0,7,1,1,False,2,"English, Traditional",635000,16,Upper Kirby,199,199,7/22/2020,HOUSTON ISD,POE EL,LAMAR H S
51922388,2136,Kipling,Houston,77098,Harris,Lanier Place,Single-Family,2008,3,3,2,3.2,12,3,4,False,2,Mediterranean,899000,16,Upper Kirby,22,472,1/15/2021,HOUSTON ISD,POE EL,LAMAR H S
73871377,2141,Colquitt,Houston,77098,Harris,Westlawn Terrace,Single-Family,1935,4,3,0,3.0,9,1,1,False,1,English,750000,16,Upper Kirby,246,507,6/5/2020,HOUSTON ISD,POE EL,LAMAR H S
49725831,2142,Richmond,Houston,77098,Harris,Westlawn Terrace,Single-Family,1935,3,2,0,2.0,7,1,1,False,0,Victorian,725000,16,Upper Kirby,393,393,1/10/2020,HOUSTON ISD,POE EL,LAMAR H S
59516870,2206,Bartlett,Houston,77098,Harris,Chevy Chase,Single-Family,2005,4,3,1,3.1,14,1,2,False,0,Contemporary/Modern,1260000,17,Rice/Museum District,31,31,1/6/2021,HOUSTON ISD,POE EL,LAMAR H S
69034123,2206,South,Houston,77098,Harris,Chevy Chase,Single-Family,2016,4,3,1,3.1,11,2,3,False,1,Contemporary/Modern,1670000,17,Rice/Museum District,68,68,11/16/2020,HOUSTON ISD,POE EL,LAMAR H S
80417437,2213,Portsmouth,Houston,77098,Harris,Colquitt Court Annex,Single-Family,1948,3,2,0,2.0,3,0,1,False,0,Traditional,595000,16,Upper Kirby,172,172,8/18/2020,HOUSTON ISD,POE EL,LAMAR H S
91575672,2215,Sunset,Houston,77005,Harris,Southampton Place,Single-Family,2008,6,7,2,7.2,18,4,3,True,3,"French, Traditional",2895000,17,Rice/Museum District,131,359,9/28/2020,HOUSTON ISD,POE EL,LAMAR H S
12933915,2218,Tangley,Houston,77005,Harris,Southampton Place,Single-Family,1927,3,2,1,2.1,10,2,2,False,2,Traditional,1180000,17,Rice/Museum District,82,440,11/16/2020,HOUSTON ISD,POE EL,LAMAR H S
36261746,2227,North,Houston,77098,Harris,Chevy Chase,Single-Family,1938,3,2,1,2.1,8,0,2,False,2,Traditional,765000,17,Rice/Museum District,26,26,1/4/2021,HOUSTON ISD,POE EL,LAMAR H S
32334994,2241,Macgregor,Houston,77004,Harris,Crescent Island Pt Rep 2,Single-Family,2020,3,3,1,3.1,8,0,4,False,2,Contemporary/Modern,529000,17,Medical Center Area,100,200,10/29/2020,HOUSTON ISD,POE EL,LAMAR H S
15374390,2246,Quenby,Houston,77005,Harris,Southampton Place,Single-Family,1971,4,4,2,4.2,9,1,2,True,0,Contemporary/Modern,1275000,17,Rice/Museum District,23,240,1/14/2021,HOUSTON ISD,POE EL,LAMAR H S
82985388,2312,Branard,Houston,77098,Harris,Dozier,Single-Family,1947,2,3,0,3.0,14,0,1,False,1,Traditional,695000,16,Upper Kirby,16,16,1/21/2021,HOUSTON ISD,POE EL,LAMAR H S
91401688,2313,Main,Houston,77098,Harris,Kirby Commons Amd 1,Single-Family,2015,3,3,1,3.1,7,1,4,False,2,"Split Level, Traditional",1024000,16,Upper Kirby,94,269,11/4/2020,HOUSTON ISD,POE EL,LAMAR H S
79557989,2342,Dunstan,Houston,77005,Harris,Southampton Place Ext,Single-Family,1946,4,2,1,2.1,10,0,2,False,2,Traditional,950000,17,Rice/Museum District,32,32,1/5/2021,HOUSTON ISD,POE EL,LAMAR H S
29403923,2374,Dunstan,Houston,77005,Harris,Southampton Place,Single-Family,1986,3,3,1,3.1,8,2,3,True,2,Other Style,1250000,17,Rice/Museum District,10,58,1/27/2021,HOUSTON ISD,POE EL,LAMAR H S
79988510,2414,Charleston #D,Houston,77021,Harris,Charleston Terrace,Single-Family,2006,3,3,1,3.1,10,0,3,False,2,Traditional,408000,17,Medical Center Area,45,45,12/23/2020,HOUSTON ISD,POE EL,LAMAR H S
11146956,2421,Branard,Houston,77098,Harris,Dozier,Single-Family,1976,3,3,1,3.1,13,1,3,True,2,Contemporary/Modern,625000,16,Upper Kirby,5,5,2/1/2021,HOUSTON ISD,POE EL,LAMAR H S
54644514,2423,Richton,Houston,77098,Harris,Richton Street Terrace,Single-Family,2014,4,3,1,3.1,10,1,3,False,2,Contemporary/Modern,850000,16,Upper Kirby,102,102,10/27/2020,HOUSTON ISD,POE EL,LAMAR H S
95983629,2427,Charleston,Houston,77021,Harris,Zen Wun Patio Homes,Single-Family,2007,2,2,1,2.1,2,0,3,False,0,Contemporary/Modern,335000,17,Medical Center Area,27,27,1/10/2021,HOUSTON ISD,POE EL,LAMAR H S
38006407,2431,Charleston #B,Houston,77021,Harris,CHARLESTON PLACE,Single-Family,2013,3,3,1,3.1,6,1,3,False,2,Contemporary/Modern,399900,17,Medical Center Area,94,94,10/29/2020,HOUSTON ISD,POE EL,LAMAR H S
7549366,2434,Charleston #D,Houston,77021,Harris,Zen Tu,Single-Family,2008,2,2,1,2.1,6,0,3,False,2,Contemporary/Modern,329800,17,Medical Center Area,86,86,11/12/2020,HOUSTON ISD,POE EL,LAMAR H S
79792409,2436,Quenby,Houston,77005,Harris,West Houston,Single-Family,1998,3,3,1,3.1,7,1,3,False,2,Traditional,625000,17,Rice/Museum District,23,87,1/14/2021,HOUSTON ISD,POE EL,LAMAR H S
31181794,2615,Sutton,Houston,77027,Harris,Sutton Court,Single-Family,1995,4,4,1,4.1,9,2,3,False,2,Traditional,1290000,16,Greenway Plaza,28,28,1/9/2021,HOUSTON ISD,POE EL,LAMAR H S
56369829,2619,Newman,Houston,77098,Harris,West Court,Single-Family,2012,4,3,1,3.1,13,1,3,False,2,Contemporary/Modern,799900,16,Upper Kirby,213,633,7/8/2020,HOUSTON ISD,POE EL,LAMAR H S
80767861,2631,Greenbriar,Houston,77098,Harris,Renesu Court,Single-Family,1930,3,3,1,3.1,4,0,1,False,0,Traditional,999000,16,Upper Kirby,4,4,2/2/2021,HOUSTON ISD,POE EL,LAMAR H S
10883915,2708,Westgate,Houston,77098,Harris,Westgate Terrace,Single-Family,2014,4,3,1,3.1,14,2,3,False,2,Contemporary/Modern,899500,16,Upper Kirby,28,28,1/9/2021,HOUSTON ISD,POE EL,LAMAR H S
67633905,2714,Newman,Houston,77098,Harris,Wateriiill/Newman Street,Single-Family,2006,4,3,1,3.1,15,1,3,False,2,Contemporary/Modern,1150000,16,Upper Kirby,101,101,10/28/2020,HOUSTON ISD,POE EL,LAMAR H S
77534393,2719,Kipling #A,Houston,77098,Harris,College Heights,Single-Family,1998,3,3,1,3.1,7,2,3,False,2,Contemporary/Modern,549500,16,Upper Kirby,148,148,9/11/2020,HOUSTON ISD,POE EL,LAMAR H S
47489212,2719,Kipling #B,Houston,77098,Harris,College Heights,Single-Family,1998,3,3,1,3.1,7,1,3,False,2,"Contemporary/Modern, Traditional",570000,16,Upper Kirby,89,89,10/16/2020,HOUSTON ISD,POE EL,LAMAR H S
76762006,2801,Argonne,Houston,77098,Harris,Argonne Court,Single-Family,2005,3,3,1,3.1,8,1,3,False,2,Traditional,1110000,16,Upper Kirby,32,69,1/5/2021,HOUSTON ISD,POE EL,LAMAR H S
21037204,2803,Westgrove,Houston,77027,Harris,West Grove Court,Single-Family,2017,4,5,1,5.1,11,2,3,False,2,"Contemporary/Modern, Traditional",2295000,16,Greenway Plaza,19,19,1/18/2021,HOUSTON ISD,POE EL,LAMAR H S
34544849,2807,Newman,Houston,77098,Harris,West Court Pt Rep 3,Single-Family,2016,4,3,1,3.1,14,1,3,False,2,Contemporary/Modern,899900,16,Upper Kirby,163,275,8/27/2020,HOUSTON ISD,POE EL,LAMAR H S
48370514,2817,Ferndale,Houston,77098,Harris,Ferndale Park,Single-Family,2019,4,4,1,4.1,11,2,4,False,2,Traditional,1999999,16,Upper Kirby,212,212,7/9/2020,HOUSTON ISD,POE EL,LAMAR H S
12917338,2906,Ferndale,Houston,77098,Harris,Kerrs Ferndale Pt Rep 1,Single-Family,2014,4,4,1,4.1,11,2,3,False,2,Contemporary/Modern,1949900,16,Upper Kirby,144,274,9/15/2020,HOUSTON ISD,POE EL,LAMAR H S
5294443,2956,Saint,Houston,77027,Harris,AC REYNOLDS,Single-Family,1996,3,2,1,2.1,12,0,2,False,2,Traditional,675000,16,Greenway Plaza,58,58,12/10/2020,HOUSTON ISD,POE EL,LAMAR H S
23622543,3002,Virginia,Houston,77098,Harris,David Crockett R/P,Single-Family,2021,5,6,1,6.1,14,1,2,True,0,Contemporary/Modern,2749000,16,Upper Kirby,115,115,10/14/2020,HOUSTON ISD,POE EL,LAMAR H S
42828805,3105,Greenbriar #D,Houston,77098,Harris,Westlawn Terrace Amd,Single-Family,1998,3,2,1,2.1,6,1,3,False,2,"Contemporary/Modern, Traditional",640000,16,Upper Kirby,9,9,1/28/2021,HOUSTON ISD,POE EL,LAMAR H S
30829154,3122,Ferndale,Houston,77098,Harris,David Crockett,Single-Family,2004,4,5,1,5.1,9,1,2,False,2,"Contemporary/Modern, Traditional",1550000,16,Upper Kirby,31,31,1/6/2021,HOUSTON ISD,POE EL,LAMAR H S
7270412,3207,Bammel,Houston,77098,Harris,Crawford Addition,Single-Family,2004,4,3,1,3.1,9,1,2,True,2,Mediterranean,1375000,16,Upper Kirby,107,107,10/22/2020,HOUSTON ISD,POE EL,LAMAR H S
66254848,4019,Driscoll,Houston,77098,Harris,Creole/West Main,Single-Family,2014,4,4,1,4.1,13,0,4,False,2,Traditional,759900,16,Montrose,323,662,3/20/2020,HOUSTON ISD,POE EL,LAMAR H S
16972266,4127,Northampton,Houston,77098,Harris,Northampton Place Sec 02 R/P,Single-Family,1996,3,2,1,2.1,8,1,2,False,2,Traditional,665000,17,Rice/Museum District,5,5,2/1/2021,HOUSTON ISD,POE EL,LAMAR H S
43364914,4500,Yoakum,Houston,77006,Harris,Rossmoyne,Single-Family,1935,1,1,6,1.6,21,0,3,False,0,Traditional,3399000,16,Montrose,80,385,11/18/2020,HOUSTON ISD,POE EL,LAMAR H S
5275914,4511,Graustark,Houston,77006,Harris,Graustark Villas,Single-Family,2020,3,3,1,3.1,14,0,4,False,2,Contemporary/Modern,605000,16,Montrose,54,54,12/14/2020,HOUSTON ISD,POE EL,LAMAR H S
96267794,4515,Graustark,Houston,77006,Harris,Graustark Villas,Single-Family,2020,3,3,1,3.1,14,0,4,False,2,Contemporary/Modern,605000,16,Montrose,45,308,12/23/2020,HOUSTON ISD,POE EL,LAMAR H S
3872865,4519,Graustark,Houston,77006,Harris,Graustark Villas,Single-Family,2020,3,3,1,3.1,14,0,4,False,2,Contemporary/Modern,609900,16,Montrose,45,233,12/23/2020,HOUSTON ISD,POE EL,LAMAR H S
70137628,4523,Graustark,Houston,77006,Harris,Graustark Villas,Single-Family,2020,3,3,1,3.1,14,0,4,False,2,Contemporary/Modern,599900,16,Montrose,45,45,12/23/2020,HOUSTON ISD,POE EL,LAMAR H S
61988112,4527,Graustark,Houston,77006,Harris,Graustark Villas,Single-Family,2020,3,3,1,3.1,14,0,4,False,2,Contemporary/Modern,609900,16,Montrose,21,21,12/23/2020,HOUSTON ISD,POE EL,LAMAR H S
92409267,5208,Chenevert,Houston,77004,Harris,Chateaux at the Chenevert,Single-Family,2021,4,4,1,4.1,14,1,3,False,2,Contemporary/Modern,949000,17,Rice/Museum District,14,480,1/23/2021,HOUSTON ISD,POE EL,LAMAR H S
91038234,5320,Dora,Houston,77005,Harris,Jandor Garden,Single-Family,2021,4,4,1,4.1,12,1,2,False,2,Contemporary/Modern,2845000,17,Rice/Museum District,52,52,12/16/2020,HOUSTON ISD,POE EL,LAMAR H S
36019097,5330,Cherokee,Houston,77005,Harris,Cherokee R/P,Single-Family,2015,4,5,2,5.2,14,1,2,True,3,Contemporary/Modern,4500000,17,Rice/Museum District,5,5,2/1/2021,HOUSTON ISD,POE EL,LAMAR H S
7344983,9,West,Houston,77019,Harris,River Oaks,Single-Family,1932,5,5,2,5.2,16,2,2,True,9,Traditional,7099000,16,River Oaks Area,66,1322,12/2/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
88433884,67,Tiel,Houston,77019,Harris,River Oaks,Single-Family,1950,4,4,2,4.2,16,3,2,False,2,Contemporary/Modern,3995000,16,River Oaks Area,173,173,8/17/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
62985044,1839,Kirby,Houston,77019,Harris,River Oaks,Single-Family,2002,5,6,2,6.2,20,3,3,True,3,"Mediterranean, Traditional",4395000,16,River Oaks Area,106,106,10/23/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
89705970,1909,Sharp,Houston,77019,Harris,River Oaks,Single-Family,2005,4,4,2,4.2,19,3,3,True,0,Traditional,2300000,16,River Oaks Area,23,23,1/14/2021,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
5271450,1929,Sharp,Houston,77019,Harris,River Oaks Sec 01,Single-Family,2008,3,4,1,4.1,10,1,3,True,2,French,2495000,16,River Oaks Area,141,320,9/18/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
59929161,2009,Chilton,Houston,77019,Harris,River Oaks,Single-Family,2016,4,4,1,4.1,13,3,2,False,2,"French, Traditional",2999000,16,River Oaks Area,26,79,1/11/2021,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
82163834,2013,Persa,Houston,77019,Harris,Melanie Court,Single-Family,1998,4,3,1,3.1,10,1,2,True,2,Traditional,1349000,16,River Oaks Area,113,113,10/16/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
87477694,2103,Argonne #B,Houston,77019,Harris,Argonne Street Landing,Single-Family,2017,4,4,1,4.1,12,2,4,False,2,Traditional,1349000,16,River Oaks Area,108,163,10/21/2020,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
30628478,2110,Del Monte,Houston,77019,Harris,River Oaks Sec 03,Single-Family,1938,3,2,1,2.1,15,1,2,False,2,Traditional,1695000,16,River Oaks Area,15,308,1/15/2021,HOUSTON ISD,RIVER OAKS EL,LAMAR H S
